Call Sign (String),Time Zone ID (String),Date (String),Temperature Sampled Low (°C),Temperature Sampled High (°C),Dew Point Sampled Low (°C),Dew Point Sampled High (°C),Wind Speed Min (kph),Wind Speed Max (kph),Gust Speed Max (kph),Wind Direction Dominant (degrees),Visibility Min (km),Visibility Max (km),Precipitation (mm),Snow Depth Max (mm),Pressure Altimeter Min (mbar),Pressure Altimeter Max (mbar),Min Cloud Layer Code (String),Min Cloud Layer Label (String),Max Cloud Layer Code (String),Max Cloud Layer Label (String),Weather Code 1 (String),Weather Label 1 (String),Weather Code 2 (String),Weather Label 2 (String),Weather Code 3 (String),Weather Label 3 (String),Weather Code 4 (String),Weather Label 4 (String),Weather Code 5 (String),Weather Label 5 (String),Weather Code 6 (String),Weather Label 6 (String),Weather Code 7 (String),Weather Label 7 (String),Weather Code 8 (String),Weather Label 8 (String),Weather Code 9 (String),Weather Label 9 (String),Weather Code 10 (String),Weather Label 10 (String),Weather Code 11 (String),Weather Label 11 (String),Weather Code 12 (String),Weather Label 12 (String)
VTSP,Asia/Bangkok,2020-09-17,24,30,23,25,0,29.63,,W,5,10,,,1006,1011,FEW,mostly clear,BKN,mostly cloudy,-TSRA,thunderstorm with light rain,RA,rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-09-18,24,28,22,25,11.11,42.6,74.08,W,3,10,,,1004,1009,FEW,mostly clear,OVC,overcast,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-09-19,24,29,21,25,7.41,61.12,70.38,W,1.1,10,,,1004,1009,FEW,mostly clear,BKN,mostly cloudy,+RA,heavy rain,RA,rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,BR,mist,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-09-20,24,30,23,24,0,16.67,,E,10,10,,,1006,1010,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-09-21,25,32,23,26,0,11.11,,E,10,10,,,1007,1011,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-09-22,24,32,22,26,0,16.67,,W,10,10,,,1006,1011,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-09-23,25,31,24,26,0,14.82,,W,8,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-09-24,23,31,23,25,0,18.52,29.63,NW,4,10,,,1009,1013,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,BR,mist,,,,,,,,,,
VTSP,Asia/Bangkok,2020-09-25,24,30,23,25,0,22.22,,W,8,10,,,1008,1013,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-09-26,24,30,22,25,0,14.82,,NW,10,10,,,1007,1013,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-09-27,23,30,22,25,3.7,37.04,55.56,W,1,10,,,1007,1012,FEW,mostly clear,OVC,overcast,RETSRA,recent thunderstorm with rain,+TSRA,thunderstorm with heavy rain,+RA,heavy rain,RA,rain,RERA,recent rain,-RA,light rain,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-09-28,23,28,22,25,0,27.78,46.3,W,4,10,,,1007,1011,FEW,mostly clear,OVC,overcast,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-09-29,25,31,24,26,0,16.67,,W,10,10,,,1006,1010,FEW,mostly clear,BKN,mostly cloudy,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-09-30,24,31,24,25,0,16.67,,W,10,10,,,1005,1010,FEW,mostly clear,BKN,mostly cloudy,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-01,24,31,22,25,0,27.78,51.86,W,3.5,10,,,1006,1010,FEW,mostly clear,OVC,overcast,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-02,24,30,22,25,5.56,31.48,,W,2,10,,,1006,1010,FEW,mostly clear,OVC,overcast,+RA,heavy rain,RA,rain,RERA,recent rain,-RA,light rain,BR,mist,VCSH,showers in the vicinity,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-03,24,27,22,24,1.85,27.78,,W,3,10,,,1007,1011,FEW,mostly clear,OVC,overcast,+RA,heavy rain,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-04,24,30,23,25,0,20.37,,W,7,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-05,24,30,23,25,0,14.82,,W,6,10,,,1006,1010,FEW,mostly clear,SCT,partly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-06,25,31,24,26,0,16.67,,W,9,10,,,1005,1010,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-07,23,29,23,25,3.7,20.37,,NW,1,10,,,1006,1010,FEW,mostly clear,OVC,overcast,+RA,heavy rain,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-08,24,28,23,25,7.41,29.63,44.45,W,1.5,10,,,1005,1009,FEW,mostly clear,BKN,mostly cloudy,+RA,heavy rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-09,24,28,22,25,1.85,27.78,44.45,W,5,10,,,1005,1009,FEW,mostly clear,BKN,mostly cloudy,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-10,24,29,23,25,3.7,37.04,,W,2,10,,,1005,1008,FEW,mostly clear,BKN,mostly cloudy,-TSRA,thunderstorm with light rain,+RA,heavy rain,RA,rain,RERA,recent rain,-RA,light rain,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-11,23,28,23,25,3.7,33.34,46.3,W,2.5,10,,,1004,1008,FEW,mostly clear,BKN,mostly cloudy,-TSRA,thunderstorm with light rain,+RA,heavy rain,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-12,24,27,23,25,3.7,29.63,53.71,W,2,10,,,1004,1008,FEW,mostly clear,BKN,mostly cloudy,+RA,heavy rain,RA,rain,RERA,recent rain,-RA,light rain,BR,mist,VCSH,showers in the vicinity,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-13,23,28,23,25,0,31.48,46.3,W,4,10,,,1005,1009,FEW,mostly clear,BKN,mostly cloudy,RA,rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-14,24,30,23,26,1.85,27.78,48.15,W,8,10,,,1006,1009,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-15,23,27,23,25,1.85,25.93,53.71,W,1.5,10,,,1006,1010,FEW,mostly clear,BKN,mostly cloudy,+RA,heavy rain,RA,rain,RERA,recent rain,-RA,light rain,BR,mist,VCSH,showers in the vicinity,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-16,24,30,23,26,5.56,33.34,51.86,W,0.8,10,,,1004,1009,FEW,mostly clear,BKN,mostly cloudy,+RA,heavy rain,RA,rain,RERA,recent rain,-RA,light rain,BR,mist,VCSH,showers in the vicinity,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-17,24,30,23,26,7.41,29.63,55.56,W,5,10,,,1004,1008,FEW,mostly clear,BKN,mostly cloudy,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-18,24,29,23,25,0,35.19,57.41,W,6,10,,,1005,1010,FEW,mostly clear,BKN,mostly cloudy,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-19,24,32,23,26,0,16.67,,W,6,10,,,1006,1009,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-20,24,31,23,25,0,12.96,,W,10,10,,,1006,1010,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-21,24,31,23,26,0,14.82,,W,9,10,,,1007,1011,FEW,mostly clear,SCT,partly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-22,24,30,22,25,0,18.52,,NW,6,10,,,1007,1010,FEW,mostly clear,OVC,overcast,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-23,24,29,22,25,0,22.22,,W,4,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,RA,rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,BR,mist,VCSH,showers in the vicinity,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-24,24,31,23,25,0,12.96,,E,10,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-25,24,32,19,24,0,16.67,,W,5,10,,,1008,1013,FEW,mostly clear,OVC,overcast,RERA,recent rain,-RA,light rain,-DZ,light drizzle,BR,mist,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-26,25,31,24,25,0,16.67,,W,9,10,,,1007,1012,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-27,24,30,23,26,1.85,20.37,,W,3,10,,,1006,1011,FEW,mostly clear,OVC,overcast,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-28,26,30,24,25,9.26,29.63,,W,8,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-29,25,29,23,25,9.26,31.48,,W,4,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,RA,rain,RERA,recent rain,-RA,light rain,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-30,24,30,23,26,0,20.37,,W,7,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-10-31,24,31,22,25,0,24.08,,NW,10,10,,,1008,1012,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-01,24,30,22,25,0,14.82,,W,8,10,,,1008,1012,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-02,24,31,23,25,0,16.67,,W,7,10,,,1008,1012,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,RERA,recent rain,-RA,light rain,-DZ,light drizzle,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-03,24,32,23,26,0,18.52,,E,6,10,,,1007,1012,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,RERA,recent rain,-RA,light rain,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-04,23,29,23,25,0,12.96,,E,5,10,,,1008,1014,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-05,24,32,23,25,0,18.52,,E,8,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-06,24,31,23,25,0,16.67,,NW,10,10,,,1007,1012,FEW,mostly clear,SCT,partly cloudy,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-07,25,31,23,25,0,16.67,,E,9,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-08,24,31,23,26,0,18.52,,E,8,10,,,1008,1012,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,-RA,light rain,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-09,24,30,23,25,0,18.52,,E,5,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-10,24,31,22,25,0,20.37,,E,9,10,,,1006,1010,FEW,mostly clear,BKN,mostly cloudy,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-11,25,31,21,24,3.7,12.96,,E,10,10,,,1006,1011,FEW,mostly clear,FEW,mostly clear,BR,mist,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-12,24,31,22,25,0,20.37,,E,5,10,,,1007,1011,FEW,mostly clear,SCT,partly cloudy,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-13,24,28,23,25,3.7,24.08,,E,6,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-14,25,31,23,25,0,20.37,,E,10,10,,,1006,1010,FEW,mostly clear,SCT,partly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-15,25,32,22,25,0,18.52,,E,10,10,,,1006,1011,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-16,24,32,21,25,1.85,20.37,,E,10,10,,,1006,1011,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-17,24,32,23,25,0,20.37,38.89,NW,1.8,10,,,1006,1010,FEW,mostly clear,OVC,overcast,RETS,recent thunderstorm,TS,thunderstorm,+TSRA,thunderstorm with heavy rain,-TSRA,thunderstorm with light rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-18,25,32,23,25,0,20.37,,E,5,10,,,1006,1010,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,RERA,recent rain,-RA,light rain,BR,mist,VCSH,showers in the vicinity,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-19,24,32,23,25,0,16.67,31.48,E,9,10,,,1006,1010,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-20,24,31,23,25,0,22.22,,E,9,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-21,24,31,23,25,0,14.82,,E,7,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-22,23,30,23,25,0,14.82,,W,10,10,,,1008,1013,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-23,23,31,22,25,0,16.67,,W,2,10,,,1008,1012,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,+TSRA,thunderstorm with heavy rain,-TSRA,thunderstorm with light rain,RA,rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,
VTSP,Asia/Bangkok,2020-11-24,23,31,23,26,0,14.82,,E,10,10,,,1007,1012,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-25,25,31,23,24,0,20.37,,E,8,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-26,24,30,22,24,1.85,18.52,,E,6,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-27,25,28,22,24,3.7,18.52,,E,9,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-28,24,30,23,24,3.7,25.93,,E,8,10,,,1008,1012,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-29,25,32,22,25,0,22.22,,E,10,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-11-30,25,30,23,24,3.7,20.37,,E,10,10,,,1007,1011,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-01,25,28,22,25,0,16.67,,E,9,10,,,1008,1012,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-02,24,26,22,24,3.7,14.82,,E,9,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-03,24,28,21,24,1.85,16.67,,E,9,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-04,24,31,21,24,1.85,18.52,,E,10,10,,,1006,1010,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-05,25,32,21,22,3.7,29.63,,E,10,10,,,1007,1012,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-06,25,31,21,24,0,24.08,,E,9,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-07,23,32,21,24,1.85,18.52,,E,10,10,,,1009,1013,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-08,23,31,21,23,0,14.82,,E,10,10,,,1008,1013,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-09,24,31,21,24,1.85,20.37,,E,10,10,,,1007,1011,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-10,23,32,20,23,1.85,20.37,,E,8,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-11,23,32,19,23,1.85,14.82,,E,8,10,,,1007,1012,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-12,24,31,20,24,0,14.82,,NW,8,10,,,1006,1011,NSC,no significant cloud,BKN,mostly cloudy,-RA,light rain,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-13,24,31,23,25,0,12.96,,E,9,10,,,1006,1011,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-14,23,32,22,25,0,18.52,37.04,E,2,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,+TSRA,thunderstorm with heavy rain,-TSRA,thunderstorm with light rain,-RA,light rain,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-15,24,32,23,26,0,18.52,,E,6,10,,,1007,1012,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,RERA,recent rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-16,24,30,23,24,1.85,12.96,,E,9,10,,,1007,1013,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,-RA,light rain,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-17,24,30,22,24,0,20.37,,E,10,10,,,1008,1012,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-18,23,31,22,25,0,20.37,35.19,E,2,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,+TSRA,thunderstorm with heavy rain,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,RERA,recent rain,-RA,light rain,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-19,24,32,22,24,0,16.67,,E,10,10,,,1008,1012,FEW,mostly clear,BKN,mostly cloudy,RETSRA,recent thunderstorm with rain,-TSRA,thunderstorm with light rain,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-20,24,29,21,24,1.85,16.67,,E,10,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-21,24,31,20,22,1.85,25.93,40.74,E,10,10,,,1007,1011,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-22,23,31,19,21,5.56,25.93,44.45,E,10,10,,,1006,1011,FEW,mostly clear,FEW,mostly clear,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-23,22,30,20,23,0,16.67,,E,9,10,,,1005,1011,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-24,23,27,20,24,0,12.96,,E,3,10,,,1006,1010,FEW,mostly clear,OVC,overcast,RA,rain,RERA,recent rain,-RA,light rain,BR,mist,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-25,23,30,22,24,0,11.11,,E,8,10,,,1006,1010,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-26,25,29,23,25,3.7,22.22,,E,10,10,,,1007,1011,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-27,24,32,23,25,0,25.93,,E,5,10,,,1006,1011,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,-TSRA,thunderstorm with light rain,TSRA,thunderstorm with rain,-RA,light rain,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-28,23,32,22,25,0,18.52,,E,9,10,,,1007,1010,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-29,24,32,21,25,0,20.37,,E,10,10,,,1006,1011,FEW,mostly clear,BKN,mostly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2020-12-30,23,32,22,25,0,16.67,,E,3,10,,,1006,1011,FEW,mostly clear,BKN,mostly cloudy,RETS,recent thunderstorm,TS,thunderstorm,-TSRA,thunderstorm with light rain,RA,rain,RERA,recent rain,-RA,light rain,-DZ,light drizzle,VCSH,showers in the vicinity,,,,,,,,
VTSP,Asia/Bangkok,2020-12-31,23,31,21,24,1.85,22.22,,E,9,10,,,1007,1011,FEW,mostly clear,SCT,partly cloudy,-RA,light rain,VCSH,showers in the vicinity,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2021-01-01,25,30,21,23,7.41,22.22,35.19,E,10,10,,,1008,1011,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2021-01-02,24,30,20,22,5.56,22.22,,E,10,10,,,1008,1012,FEW,mostly clear,SCT,partly cloudy,,,,,,,,,,,,,,,,,,,,,,,,
VTSP,Asia/Bangkok,2021-01-03,24,30,20,23,3.7,22.22,37.04,E,10,10,,,1008,1011,FEW,mostly clear,BKN,mostly cloudy,-RA,light rain,-DZ,light drizzle,,,,,,,,,,,,,,,,,,,,
